image_id,image_path,split_path,class_name,class_index,crop,scientific_name,condition,damage_category,pathogen_or_pest,symptoms,severity,source,source_url,license,country,state,collection_environment,label_verified,verification_source,verification_date,confidence,md5_hash,train_val_test_split
IND_LEAF_01623,data\processed\Wheat___Yellow_Rust\IND_LEAF_01623_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01623_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,6d115e02c637c431bbb9073070923f43,train
IND_LEAF_01624,data\processed\Wheat___Yellow_Rust\IND_LEAF_01624_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01624_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c554758efb32bc3afcbb690b11176bba,train
IND_LEAF_01625,data\processed\Wheat___Yellow_Rust\IND_LEAF_01625_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01625_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b1f44fe62ccb5b2a543fb646cf636482,train
IND_LEAF_01626,data\processed\Wheat___Yellow_Rust\IND_LEAF_01626_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01626_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,861f052dacb08bba35b33157854171c5,train
IND_LEAF_01627,data\processed\Wheat___Yellow_Rust\IND_LEAF_01627_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01627_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,af352092814890997156b44f03522583,train
IND_LEAF_01628,data\processed\Wheat___Yellow_Rust\IND_LEAF_01628_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01628_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,85d08e20003c0ccab4718676a3d8bf31,train
IND_LEAF_01629,data\processed\Wheat___Yellow_Rust\IND_LEAF_01629_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01629_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,049631c116411cd42754640379497824,train
IND_LEAF_01630,data\processed\Wheat___Yellow_Rust\IND_LEAF_01630_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01630_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4acfe5a5e299ca743da9eb94cde5a25e,train
IND_LEAF_01631,data\processed\Wheat___Yellow_Rust\IND_LEAF_01631_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01631_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,836e406e14ad8af5338377143c6387fa,train
IND_LEAF_01632,data\processed\Wheat___Yellow_Rust\IND_LEAF_01632_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01632_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,17e678ea51219b586f0a8f71ee2bc4db,train
IND_LEAF_01633,data\processed\Wheat___Yellow_Rust\IND_LEAF_01633_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01633_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,40f8384624323ab3c71af538aab38d95,train
IND_LEAF_01634,data\processed\Wheat___Yellow_Rust\IND_LEAF_01634_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01634_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,76ee34aa7065ee9497e12f520b7cde5a,train
IND_LEAF_01635,data\processed\Wheat___Yellow_Rust\IND_LEAF_01635_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01635_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,bc39a58ec75fac6dda9a86c5d5e07473,train
IND_LEAF_01636,data\processed\Wheat___Yellow_Rust\IND_LEAF_01636_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01636_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b47b400878f41ae7deafe2a818454090,train
IND_LEAF_01637,data\processed\Wheat___Yellow_Rust\IND_LEAF_01637_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01637_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4eee11f82e308a168f50a1404bcb6f22,train
IND_LEAF_01638,data\processed\Wheat___Yellow_Rust\IND_LEAF_01638_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01638_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,01c608ac1324c77134f57e57a62dd3e8,train
IND_LEAF_01639,data\processed\Wheat___Yellow_Rust\IND_LEAF_01639_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01639_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,113634479a56a952038d347bec6d0487,train
IND_LEAF_01640,data\processed\Wheat___Yellow_Rust\IND_LEAF_01640_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01640_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,d0077a4fa94b857b605dcfa518d9b412,train
IND_LEAF_01641,data\processed\Wheat___Yellow_Rust\IND_LEAF_01641_Wheat___Yellow_Rust.jpg,data\test\Wheat___Yellow_Rust\IND_LEAF_01641_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c939147c944fced0c3c64c34abdbf629,test
IND_LEAF_01642,data\processed\Wheat___Yellow_Rust\IND_LEAF_01642_Wheat___Yellow_Rust.jpg,data\test\Wheat___Yellow_Rust\IND_LEAF_01642_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2640c101765ffc91e21a5a0dfbfe89ef,test
IND_LEAF_01643,data\processed\Wheat___Yellow_Rust\IND_LEAF_01643_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01643_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,8cc2952b36f5ce43089ba136c66e78c4,train
IND_LEAF_01644,data\processed\Wheat___Yellow_Rust\IND_LEAF_01644_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01644_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,a244723cf9b1c31c5c6f91e86a9aea74,train
IND_LEAF_01645,data\processed\Wheat___Yellow_Rust\IND_LEAF_01645_Wheat___Yellow_Rust.jpg,data\validation\Wheat___Yellow_Rust\IND_LEAF_01645_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,721c80b3863f4934465ea88e905778bc,validation
IND_LEAF_01646,data\processed\Wheat___Yellow_Rust\IND_LEAF_01646_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01646_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c38b290deac593fe02343df0ecdd399f,train
IND_LEAF_01647,data\processed\Wheat___Yellow_Rust\IND_LEAF_01647_Wheat___Yellow_Rust.jpg,data\validation\Wheat___Yellow_Rust\IND_LEAF_01647_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e0ffc0dac006454ee696a727409e9761,validation
IND_LEAF_01648,data\processed\Wheat___Yellow_Rust\IND_LEAF_01648_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01648_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2fd355559ca6388b2a17cf75aed77cd0,train
IND_LEAF_01649,data\processed\Wheat___Yellow_Rust\IND_LEAF_01649_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01649_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,45f73d39d6c63a652fdbbba61dea74a4,train
IND_LEAF_01650,data\processed\Wheat___Yellow_Rust\IND_LEAF_01650_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01650_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,6e4b8eb03693c7f23d082a3ec03d71ae,train
IND_LEAF_01651,data\processed\Wheat___Yellow_Rust\IND_LEAF_01651_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01651_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,d5e1c2fd9a9a45bc8649fb532525966c,train
IND_LEAF_01652,data\processed\Wheat___Yellow_Rust\IND_LEAF_01652_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01652_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,ef1383ba707db18e8906f7071d9fd938,train
IND_LEAF_01653,data\processed\Wheat___Yellow_Rust\IND_LEAF_01653_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01653_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,6835b76cf121ba15091519e7e4648e9c,train
IND_LEAF_01654,data\processed\Wheat___Yellow_Rust\IND_LEAF_01654_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01654_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,50bc0f46084ef45af75eeeab8c6a8da9,train
IND_LEAF_01655,data\processed\Wheat___Yellow_Rust\IND_LEAF_01655_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01655_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2112b01437db9f5f19547155b5306110,train
IND_LEAF_01656,data\processed\Wheat___Yellow_Rust\IND_LEAF_01656_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01656_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,97098467b9c4d6534e78afb806b40986,train
IND_LEAF_01657,data\processed\Wheat___Yellow_Rust\IND_LEAF_01657_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01657_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,a9ee8bc1f82d77a12d55bc3d356ce8c8,train
IND_LEAF_01658,data\processed\Wheat___Yellow_Rust\IND_LEAF_01658_Wheat___Yellow_Rust.jpg,data\train\Wheat___Yellow_Rust\IND_LEAF_01658_Wheat___Yellow_Rust.jpg,Wheat___Yellow_Rust,4,Wheat,Triticum aestivum,Yellow Rust (Stripe Rust),Fungal Disease,Puccinia striiformis,Bright yellow linear parallel stripe pustules,Severe,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e9eaf63c59a660dbdba579eea3d9095b,train
